,uuid,nb_champs_renseignés
1231,e6b4e858-bb53-4546-9907-fcb1362c71ef,18.0
1232,b7682970-43dd-4704-93d6-9638bfd108f4,18.0
1233,d7f6e661-90b2-46ce-9e9d-fdf94314a082,21.0
1234,b8c570bc-4c12-4a80-825d-62cd214dedd4,17.0
1235,dfbaa674-c183-4200-b385-584e87e19176,17.0
1236,bf7515db-b7b3-4b9e-b541-341d02ea737d,18.0
1237,455871ce-4fe2-4565-852c-299894d5b2e7,20.0
1238,e8ba3c57-d0ba-46eb-b08f-c70b2eb6855d,18.0
1239,c01bf30d-870c-43b5-afa8-03db4d1c24af,18.0
1240,c7c69a41-d9d0-4d0d-bb80-13ad6c32ec40,22.0
1241,cf2c0457-c0b5-47dd-84fa-5fd88d86d555,18.0
1242,ccb80561-6d9f-47cb-811a-a2451503f517,17.0
1243,1492d1f3-6100-4718-9d38-53d8fe64179e,20.0
1244,df7ca5da-1dcf-4fca-8d25-f072b15e1acb,17.0
1245,ca298fc8-96ab-45d2-86ba-91f069e349db,18.0
1246,c313d7d3-4ec6-4ca5-b7b9-3068cfd0b9db,17.0
1247,e7999fd8-fe5b-4f94-ab1c-608a4193d35f,21.0
1248,b684d412-c158-4d70-8dc4-678324589d80,12.0
1249,7b6f611b-07bb-4eee-9de4-57fe09d5c32f,12.0
1250,a74556eb-de49-4b8c-bb6b-2c554c4dafe6,12.0
1251,df04b73f-7da8-430a-b20a-5617f585d398,13.0
1252,9e8a9e23-ae88-4b6d-872f-475ba6b9348d,13.0
1253,ed9359c3-5170-4369-9b74-8891c90c49e0,12.0
1254,8853152a-f952-44db-be1b-26ac322c1231,12.0
1255,be663dbd-e9e2-40c2-8f6e-c9f990e3c651,12.0
1256,f2455dbd-70ac-4d6f-bfb5-855a5e7dda93,12.0
1257,c325fb9e-4b1d-47d6-b703-c13adc68de21,12.0
1258,bf5f6c04-9e55-4c3f-baf7-02ab3f88bd8f,12.0
1259,b5e6e052-b9e8-4abe-af1d-997ad94d1134,12.0
1260,9bc0b43b-1e3d-42dd-95ea-d4ac749f7684,12.0
1261,9d4e40c6-2440-4761-86d1-1372d39105e7,13.0
1262,e71e2ae8-7073-4835-be92-2af25a870e2c,12.0
1263,7d17ffab-a78d-4fcd-b91c-851783ddac3b,12.0
1264,eb8a3611-089a-42a9-8e7e-dad151997772,12.0
1265,b8ce7a8a-beed-40fb-b6cb-4a29fe0e459c,13.0
1266,f3fcefb9-32e9-41a6-b6fa-17ae39150e2e,12.0
1267,urn:isogeo:metadata:uuid:3d02f69c-4a78-428c-936e-079a39424077,15.0
1268,a7e10309-6def-4edf-9c87-b885562e4ac0,13.0
1269,ab0d8006-ecc6-4576-8515-7be83e7f72eb,12.0
1270,ceb8da1f-9480-4378-8955-8e3eb3ffd583,12.0
1271,ee40f0e2-4a46-48e7-9216-6a2643d8fdf6,12.0
1272,a8ed5fac-617b-4954-842a-3ee57d73a805,12.0
1273,e227f588-1c05-42a6-9b81-84bc6acf18f1,12.0
1274,urn:isogeo:metadata:uuid:05ce111c-bf59-4b0b-8b5e-decc00c54bbb,15.0
1275,ae0b6096-d17b-4130-927c-ac685e039935,12.0
1276,urn:isogeo:metadata:uuid:3507118f-fc1d-47c7-95b9-295a9b9acf99,15.0
1277,a484be2e-0fb1-486c-b1e3-793385a9f1e2,13.0
1278,b4d11b7d-6b26-440d-b38a-9d2d5322d01f,12.0
1279,f6e3740f-c6e5-4495-b5a8-0764316057c1,12.0
1280,d9524adc-b024-403d-8d39-82517e7fefa1,13.0
1281,b9589448-355e-4cdc-af83-bb5af1e13a4f,12.0
1282,d3ccfffc-5963-434e-9196-e6a8f52e6f93,12.0
1283,d14a69d6-2ef8-4793-88ca-1a53bfe05d7f,13.0
1284,cde92d51-c2cd-4321-be51-846e018b1793,12.0
1285,ced562eb-83dd-43c6-b46e-0e3906645e08,12.0
1286,a63eb172-b29b-4dba-ab7a-9c0ede5c3c81,12.0
1287,cf4c2e0c-f11a-44e2-804b-6cb0c42814cb,12.0
1288,e1c87bbf-aa92-4e99-9dca-49545554ce56,12.0
1289,81de3d8f-4f79-4c33-b185-8f123f7c3166,12.0
1290,96432ad8-1373-4173-a5e0-b598b9f9e637,12.0
1291,f0f52d74-3c11-4a99-8419-3cbb8ce337b9,12.0
1292,89b0d15c-cd42-4d50-9cb5-731d5224b5a8,12.0
1293,9e886b3c-34b7-4d0f-86cf-6ecafb43d626,12.0
1294,99f0b1b4-ce33-4972-a8a2-4189b4381ccb,12.0
1295,99dba97f-cd6b-41fc-baef-1d15a571d01a,12.0
1296,abb3e59e-157d-401f-b9de-094ac9f89455,13.0
1297,c8e5d29b-bb03-4b3c-b65d-af3d9f7d1c9f,12.0
1298,e8306cb9-2ed5-4364-a69f-eea290dbcdf2,12.0
1299,8931ec9d-ba7e-416d-bd6c-0f661272daab,12.0
1300,c361a5b0-0d62-45f5-b3a3-84f901b89a5c,18.0
1301,d6724eae-dd5b-407d-865b-15200bd523ee,18.0
1302,b4bc0d39-4a67-44e3-9fd7-aa66bd2e8540,17.0
1303,9ec26657-d9fc-4488-b167-ebd07e4e90b6,20.0
1304,d3c1787d-f710-488b-a9bf-397a2e9926a5,17.0
1305,4a7fe54e-555e-4c99-992a-32ac5b3d428c,22.0
1306,dcfdb6af-22d1-420a-928b-1ca31f93cf68,17.0
1307,d2e9c2d9-0fc7-4485-aa34-97947de7c67b,17.0
1308,ae9e6555-2af7-4312-8476-fd3d2cad71b2,17.0
1309,e56dd842-d0a9-424a-96b3-a9d7588a84dd,18.0
1310,a2b9b43b-de61-4b54-8f87-c752aa861128,17.0
1311,9e6ccf71-b31f-4580-9c1b-d149ec864e42,17.0
1312,a8789f83-8ddd-4d06-b402-87a0be3e8b58,18.0
1313,8e38ae94-f98d-4705-9da7-743f05b4a577,17.0
1314,393c4127-4f78-445d-bd83-ed795626e936,23.0
1315,a737672d-8711-4bca-a1cf-009842e4dc10,22.0
1316,ad9d7e99-2204-499c-8b02-8950d8b81417,18.0
1317,adee4652-c0f2-42bd-aa4c-ac534191fbf8,22.0
1318,7a2e8aae-9ec5-4bab-9f39-df490aed968f,18.0
1319,74a31d6b-9415-452e-b346-79337385583f,18.0
1320,2fdb0caa-6032-4eef-81c4-07a9b8bf7919,25.0
1321,7c6b087e-57ad-4662-88dd-dba46bc02420,19.0
1322,7ff0fe0f-220d-46c0-bc93-85a25e772264,17.0
1323,9ca0f569-7a6e-4bd9-a000-9d72dd61686c,17.0
1324,3e50af4d-0d49-41e7-b444-43a04048567c,25.0
1325,7cf0ce8e-ccbb-4fe8-9682-d289665a49fc,17.0
1326,9a956ee1-446d-4b95-9994-159d60cf985c,18.0
1327,aaab8da4-894c-499d-ad9f-8b04d2e8391d,18.0
1328,7e7b0ef8-096a-45e0-ad72-f74b4a51812f,17.0
1329,8d561836-9470-4516-8602-248a05b72748,18.0
1330,ce4ed271-cae4-4c99-b6be-63227eb6129f,17.0
1331,4df83a57-d862-408d-acb0-cd2582d3d3a4,26.0
1332,e0695815-231b-47b4-915b-6f660d3cd2a6,21.0
1333,cfdba2cc-d611-4c13-a514-6fe3a2a40054,21.0
1334,da8177db-e476-45a0-aff5-f21e140d5990,18.0
1335,b4b041f0-3243-429c-86d0-927578ff77db,18.0
1336,cdb8a386-d897-4c38-8add-50426b0f6842,17.0
1337,dc9bedcd-0f66-44b9-83dc-fabcee8ad457,17.0
1338,da165110-88fd-11da-a88f-000d939bc5d8,18.0
1339,db1e7df4-198b-40a1-a9d2-7dd734987037,22.0
1340,b42627a2-1cda-4a8c-8ba9-0c7d35c1cb6e,18.0
1341,e8fc32c9-338a-4b63-ab7a-d299bff1734b,18.0
1342,83102711-65f8-4bdd-b608-438e89e90b8c,20.0
1343,c92690a3-b5a4-42b0-a91d-37f2c8233a47,18.0
1344,d307c074-2133-469f-bf61-63a963437520,18.0
1345,9ca0ef97-26b3-4755-9d4c-49bd32cafb05,20.0
1346,960fe8c2-2ea8-4e83-bfdd-53cfa3541ed5,20.0
1347,4991d1b9-e494-44bb-9860-f75f72e80838,12.0
1348,5ce0c795-1516-4248-b970-cee19708f8fc,13.0
1349,663ef0ea-6bda-4609-8563-d61da0fb9d3a,13.0
1350,4732adb9-56f6-4dcf-a93f-32de4cbb8fa0,12.0
1351,62d06f21-8290-4378-9051-9601d30dce1c,12.0
1352,6b4c4bcc-8e55-4b36-9ca0-b8f90c4d0ac5,13.0
1353,5e6b84c3-ea0f-4210-bb3f-5d42e0ac5b62,12.0
1354,612f05f6-5d5f-46e3-bcec-f04910c6bdc6,12.0
1355,4fadb482-d5a4-4130-b871-484160c4a605,12.0
1356,447c6f9b-7ae6-42ff-98ff-75170a1bfaa7,12.0
1357,551331fa-c4b9-4eaa-ada0-0316e0ff2710,13.0
1358,6c92af24-7d22-45c3-b687-012797c5617e,12.0
1359,64d2f316-4fb2-447b-964b-dcd3c6a6fe98,13.0
1360,4ebb13b7-3b0b-4bae-bbd8-82efffdbf6f4,12.0
1361,59ecc70b-c5b3-401e-b974-d81bc291c8f2,13.0
1362,4db2fd73-3375-4f1c-be44-9a0ce07cffb4,12.0
1363,3e6a8bc9-2d27-4b00-b9cf-8a0defab79ad,12.0
1364,46f2ca8e-416d-49da-8434-6f5be2c6a66b,12.0
1365,3f58a86e-8456-478e-8541-6234624bf9cf,12.0
1366,58019f5f-fa3a-490c-87eb-23242865bac8,12.0
1367,6308d546-7b18-4670-8ac3-4cf1687eebd6,12.0
1368,4ed7d7ba-e189-468f-9c3a-4e870e324452,12.0
1369,3fd44049-c388-4d0d-855a-b1447bf4d2f7,13.0
1370,581167bf-7ec4-4c2a-8ce2-318ec6d44924,12.0
1371,6189c4e3-546e-4459-b8a5-fe998c91a2a3,12.0
1372,5b06eaa7-265d-4ac2-af9d-2c07d036a5ae,12.0
1373,3e188abe-33b4-4c59-9182-fb715e979149,13.0
1374,3508277b-3927-4ef5-ba02-846ff386263d,13.0
1375,34202c18-818e-4c2b-97c6-570545b07f73,12.0
1376,31b2c2ea-5938-48b6-b4a3-a669edf33cbe,12.0
1377,3b72beb1-2018-4079-af3a-65d7087c3e04,13.0
1378,390410e5-af42-4703-83c6-ad55f82d8f4b,13.0
1379,e477c849-a357-486e-ba4c-fcd8051c1ed8,16.0
1380,b7d27411-2890-48a2-bbf4-c792f0fabd9b,16.0
1381,c915fedf-1fcf-4049-aa6d-8dfaab076fa2,16.0
1382,c18be844-7de8-4222-b18a-ff4b99dbc6ce,16.0
1383,c4781cf2-7e15-463f-900c-c6050a209c20,16.0
1384,ddeebbc1-eaae-4996-bc6b-ef46979dad39,16.0
1385,1f2e1f54-289e-4b08-a253-e352e57c56a2,12.0
1386,e26aaea8-3b61-4d9f-9638-033357ea473f,16.0
1387,b5824efb-5f2c-4c59-8748-fc47be7da801,16.0
1388,d5b6d656-db22-45d4-890b-c94e758d21d2,16.0
1389,ea356ddc-40f5-4d49-add8-383e56a959d4,16.0
1390,ae309788-a51d-4d13-b623-7e442525806a,16.0
1391,bd205ae6-20a9-4782-a204-ac8bb1c04bbc,16.0
1392,4ab261ea-9902-43e2-bfb9-6c19c2b803cc,25.0
1393,c7541d51-700a-40f2-8d58-26a426486ab6,16.0
1394,b58ad867-1713-450a-b29e-e2b476ac4165,16.0
1395,db9a10bd-d73f-4c81-9f47-8660741bb4f0,18.0
1396,e4be0738-e4f7-4315-925e-30209e1043d8,16.0
1397,de97570d-1559-41c4-8e50-2b79a87a710a,16.0
1398,be542123-89b5-46a2-8e29-bd75373a5890,16.0
1399,112bcf59-033e-4637-8d24-7c8791ddbfab,12.0
1400,c711d8e3-86f1-4d34-a7d4-6ee3b8869693,16.0
1401,c87e946e-0b83-4f7f-8e55-676c4e03ec25,16.0
1402,eeac909b-7b7d-4eb9-894f-fbe3f221e3ae,16.0
1403,ed804f93-fa42-47bb-86d7-9a9a94f5dac6,22.0
1404,c52dc980-439f-44b4-b6ed-6ebfd4e175fe,16.0
1405,4d080717-0cd2-4116-8e58-d2d64962f593,25.0
1406,c2da7f32-9dd6-4f80-92ec-cf3479273621,16.0
1407,b6ac11a1-e3d5-443b-a6c7-29b16b0842d5,16.0
1408,be72022f-f197-4194-9199-3d10cbc04118,16.0
1409,d30af8f7-ce84-41b6-8597-6f66a6078a1f,16.0
1410,e3a8745d-bdd1-4777-b2de-a6937257aa17,16.0
1411,b9f579e7-5ff0-49ef-954d-cb5c81404f91,16.0
1412,bc7c371a-a56b-4d21-9020-c3250d13b080,16.0
1413,de941052-b3ab-4e0e-bc34-8aa2a0052f0d,16.0
1414,e7668d52-3ce9-464d-8346-fe9012fdf50a,16.0
1415,cbfaac68-6b5d-4da8-8460-35c8b6373686,16.0
1416,c576777c-eeae-4334-8e96-2eb2e7711d5f,16.0
1417,b981726b-d749-4e01-a975-722866a54f6c,16.0
1418,dc5e1383-bb1a-451d-a20e-270a18be4c56,16.0
1419,c2629e87-0957-4ad1-91d1-ee0cb9085d9a,16.0
1420,22a1c3ca-73da-4a3e-963d-586d8e52342b,12.0
1421,c8cdebdf-92dd-412e-8a55-f6e8dfc9e8f3,16.0
1422,c079caac-e62a-45fe-b3b3-0a825b7c27d1,16.0
1423,de13b338-5034-4ec1-8d49-e9daac1c9619,16.0
1424,d3aaade3-dbde-4f9b-9833-4dbc38531f7b,16.0
1425,d2c0710f-a02f-4d0b-84cc-e7b42495d1e5,18.0
1426,ed473484-ce9f-4a5a-8972-9d6252649d9c,16.0
1427,0e18ae04-d3f9-4218-b0ba-8453d046f181,13.0
1428,c72c4192-4733-4aab-a936-a8d0f6fcff91,16.0
1429,cbf664f1-cf41-418d-b267-f8f56ee57af8,16.0
1430,e570f1e3-abad-4f66-b92c-88ee5f4716c2,16.0
1431,bd98dc96-d94f-4c52-8f8f-d8a31e97337b,16.0
1432,e6577e19-2af3-46b4-beb2-d2b5dd82e919,16.0
1433,ea74422e-1951-4648-86ea-b0e4fdad57fa,16.0
1434,c079b65d-f03d-4eba-96cd-a13fe50bbbde,16.0
1435,062a3fd7-ab09-48ca-9a69-5c68d5e8eedd,12.0
1436,c558a982-4a30-4a07-81d0-3503985fc00e,16.0
1437,2c487f89-e2b3-489a-8941-98adfdb32685,12.0
1438,cf0ff5cb-bb68-4083-87b3-31bc92d817f6,16.0
1439,d052079c-5270-4150-89d2-0d26f42af717,22.0
1440,b338eb7a-ef50-4335-b298-cd63425c44fe,16.0
1441,c3fe73d1-64da-4671-8c25-60483a3dba2c,16.0
1442,cbb9e174-f697-41b5-a1b2-fcddd9b84e8b,16.0
1443,116426db-c8c9-4534-a0bd-95c41640dc18,12.0
1444,e348c539-e0a6-4504-b285-9d88c94123d8,16.0
1445,b0fbaeb4-6a93-48fd-9951-ae0cc6c0db1c,16.0
1446,000f9750-a679-428a-a8bb-2340f6c29e12,12.0
1447,b3b5ac1d-06f2-4231-a899-f3145c32c4c3,16.0
1448,ee821576-0395-4851-b980-297367a499b2,16.0
1449,b1ba7463-e944-4e31-9ca7-5d2c64f7a214,16.0
1450,20d863cb-4c8a-4a9f-829c-c0a044bac3cb,13.0
1451,c5003eca-4df3-4357-83c4-d1a517a12f62,16.0
1452,dbe973b7-ea90-4471-81dd-5f6ed2764782,16.0
1453,e80520ee-e576-416a-be7f-bf4beae84937,16.0
1454,cbdadf35-8901-4446-b472-9428288ae713,16.0
1455,e6a88dfa-4888-4683-9c96-372c1fe3c0d9,17.0
1456,cc4b7bcb-fd0b-4913-8163-b9f29b941022,16.0
1457,b0210620-7121-4006-85c9-ec3309725649,16.0
1458,d9e45dbc-9aac-4ae2-a214-55a0a6550b56,16.0
1459,e3ad320d-f77e-4d59-8425-1fe11f754720,16.0
1460,e26ddf58-59b4-4595-9b81-07f503089b59,16.0
1461,b8aae6b6-ef17-4d13-a251-2f4a65c70856,16.0
1462,d48b47e5-5e70-4341-9a9d-8a06da07714f,16.0
1463,b01861cd-465f-4b7d-a532-97bcc24eef87,16.0
1464,c0f57754-7ea9-45b7-9107-f31664a9ff1f,16.0
1465,e369b557-11c3-4ee1-b3b2-13e3a4c2b284,16.0
1466,cbab099a-c12a-4568-95e3-5a2523f969fe,16.0
1467,2b623152-516a-4392-8010-1f2a656aa0b9,12.0
1468,e2b28e48-c170-4c55-b3f3-5991bbd2a540,16.0
1469,e91ff889-5fac-4aee-bebb-dd2345af02f2,18.0
1470,b841be43-9302-4286-9f0c-c27d7613032c,16.0
1471,e4db8e1c-e5f1-4fad-9797-c3923e2215ae,16.0
1472,a0027a4c-0870-4987-beb9-14567002ba82,18.0
1473,a16867bc-2c8f-4756-a4f4-b7a4fd3c7413,21.0
1474,75e38691-2342-4c6d-8028-69ffce1acab7,18.0
1475,93ce64d4-64d2-4553-b62c-9847f7ab32bb,22.0
1476,8c4fdc31-d055-495e-ac71-d4e5bdbf1f84,22.0
1477,33d6acdb-8f7d-4687-9a29-9882864d6540,26.0
1478,427b9a8d-551c-4331-98d8-7317edae360c,26.0
1479,a524d0f7-cba4-4988-bd59-930154532778,18.0
1480,764ba08f-3059-4d98-a21b-199040ee30b8,18.0
1481,8acb2303-f465-48c5-9402-7967412c49d7,18.0
1482,9bc0583a-8cbb-4dbf-ba3f-fe715264bbff,17.0
1483,7ba2492b-8777-4c3e-a405-d89e4bb1dd67,18.0
1484,95c6ad68-7e93-44e9-93c1-5053a3eb9761,17.0
1485,a84d4827-197a-4597-851c-1a1d7ccd98db,18.0
1486,a200ac05-aa5e-4c08-a8ca-2c403b19866f,18.0
1487,a2082c03-c98c-4ce8-ba9b-2af86aeeb15c,18.0
1488,38c22c28-c800-4931-8933-d041b11b7540,25.0
1489,aced5a82-6a37-48b1-8e32-0cc17bed2d93,22.0
1490,abd9dc3e-02ee-4e9e-b26d-2f211b41d59d,18.0
1491,a3fcc564-5944-4eb2-91cf-74e757b18f19,17.0
1492,9d9b88a3-370b-47a4-9df5-3b7fd60d5081,17.0
1493,aaf9ee9a-e521-4997-8b50-6cb06db50d13,18.0
1494,a4edfe6c-fc97-4424-b41b-02c27db16d83,18.0
1495,a87263e4-e732-4f63-b948-c7a848bd03f0,17.0
1496,9c8e0550-ab2d-4d50-8004-9582f96942ef,22.0
1497,7ac8352a-bb65-4492-bb26-f748637e0544,18.0
1498,7dd32711-fac3-4265-bc7b-8c528897d92c,17.0
1499,a34f1a52-3ac7-4059-b8fa-4dc46a45ee07,18.0
1500,EDF-AERMC-AinLeProgres,22.0
1501,78ee7b79-03a6-4d42-a95d-856f7af6bff0,18.0
1502,3caba1eb-b46a-42b0-8049-0d9f421339be,25.0
1503,91eca730-ae73-4963-94cc-210da4276abf,18.0
1504,9e43885f-064f-4f50-8bc4-10ac9d26bc17,21.0
1505,99f3f3ac-01e9-4f7c-9b19-5cbfdcd7e3c7,18.0
1506,ZABR-AE-Action33-presse_DL,22.0
1507,913bca3a-c724-450c-9750-70e33d8a7fba,17.0
1508,7a40a6b5-d2fa-49a5-aec9-766091d7e530,22.0
1509,EDF-AERMC-AinQualite-2,21.0
1510,77d0ba61-caf1-4fca-839b-601df8288567,22.0
1511,9a342167-2c4c-4805-ad50-0561ef54bc19,17.0
1512,38031223-aaf7-4138-b46d-a99ccdf95ff4,23.0
1513,8e4a4787-ebf3-4de1-a834-867b12f53388,22.0
1514,89c255e8-2a7c-47d6-9f87-bbb880804043,21.0
1515,7c1858a9-e5dc-4da7-ba0d-e96662e333e2,17.0
1516,330b1033-2547-4a38-8933-fb1925ecec4f,26.0
1517,a5c811a9-f857-465b-a1c2-5cec214effeb,17.0
1518,a413f831-1724-47f5-8108-008f6b8e4307,18.0
1519,90946169-bfe3-4ce4-b27d-682d9b71f377,18.0
1520,78f93047-74f8-4419-ac3d-fc62e4b0477b,18.0
1521,bc880b49-62f7-49a3-9dd9-878b227c1083,16.0
1522,8d5fb6e3-13a2-46a2-9446-5dc6f0467e1a,18.0
1523,9b0b28b7-d756-403a-b115-75d37014210e,17.0
1524,EDF-AERMC-AinBarrages-2,22.0
1525,EDF-AERMC-AinBarrages-1,22.0
1526,99c35995-2ce3-4c4d-9fd6-6ca3795e708a,22.0
1527,7b53ca84-b76c-473b-a33b-447ea31d23bf,18.0
1528,91736af2-aabf-4b97-b638-3be055345b28,18.0
1529,82c748ca-d656-46ac-b883-d353e75a54c7,21.0
1530,919b6bc8-3ff3-462f-ac6a-b01ee4672a87,22.0
1531,UMR-OSR-toitgalets,22.0
1532,a05c12ea-8349-40cc-8f23-fc3b5b79f768,18.0
1533,9bb70940-060b-423a-acb9-8f88d515c676,18.0
1534,9eea9b14-5e31-4eb7-9a88-41e51b77819d,17.0
1535,383d0526-f703-4910-85e9-f145f80e3b0f,25.0
1536,47dfcda4-fffc-4615-bf0c-5c52b8aa2e1b,23.0
1537,3f5393a3-4cb4-4603-ac6b-e16aa699a31a,24.0
1538,8d00d1bf-0b2e-411d-9295-f60bf3336b0a,18.0
1539,41d86c18-ef66-47ff-b228-8b0e8452a094,26.0
1540,9c460fb0-1a07-4f66-bb0c-8ca48306a085,17.0
1541,92bec6dc-3a32-4100-9ec2-d0a8b7aee9ff,18.0
1542,95aef630-edc4-4d52-b85f-ddbd10df9771,18.0
1543,84863dc7-fb16-4770-a91c-301fd11aeed8,21.0
1544,84dba7b9-841f-4273-9ac4-49441ad49c2c,22.0
1545,df64c15a-0d24-436b-9a98-5c062ee6fbed,23.0
1546,f5e087cd-d165-434b-b5d1-af7f7e2a5008,23.0
1547,f7309c60-a7c4-4a13-9725-a2d726854ae9,23.0
1548,e4617185-4f84-48e2-b486-9a1712cfe80a,21.0
1549,fb19e604-5240-44aa-9c2c-19b35773a32a,25.0
1550,f70bd4d4-05b4-4d58-ae76-252f1dcfbdce,23.0
1551,49184031-eb3b-470f-8f70-c9d926989149,23.0
1552,a4be468e-aaef-4079-934b-6d760c269c96,22.0
1553,fc86ebf4-4f49-4b8d-8bf0-b0c4b768b85b,16.0
1554,fa9300d7-a1f0-497a-84fc-ee05661427c0,16.0
1555,fc4fb56b-313f-4ad2-aefe-0fc1db5f6f91,16.0
1556,f8f55738-000b-41a7-9586-ca6cd360067d,18.0
1557,fdb2ac5d-2720-4222-932b-d9e691fc9315,16.0
1558,ff468e1b-9199-45be-843d-eb6295e1abe3,16.0
1559,f547ddb0-3e2e-41f0-a4ae-ec2cc59de649,16.0
1560,f56e06ed-cbdd-4a89-8585-6ecc4466c118,16.0
1561,f76a9444-3caf-455f-97cf-a7a943dc32f0,16.0
1562,f9b6bff7-c8ff-41ad-ab2f-c2fe854cec2e,16.0
1563,f4389663-08dd-4ea2-99fa-b1d40fd72f66,16.0
1564,faf6773e-f143-4504-8e64-05873413701e,16.0
1565,f882b744-a13e-44a1-8029-ce1e048d6af1,16.0
1566,f1357995-e6c6-48f3-8579-21aac4918c0c,16.0
1567,fa9da4b8-94fe-42b1-a430-948b63cd8df5,16.0
1568,f8e2b36b-e61e-4596-b964-dba23211bc71,17.0
1569,f6f98b57-735d-40c9-bb39-f82f5b531c65,16.0
1570,f7240299-426f-4857-ae58-a293afc08d5f,16.0
1571,f61e58f4-70a6-4338-b3c7-26905059e410,18.0
1572,f68e66be-9928-40b4-890c-592ba7996575,17.0
1573,f8579ec5-975b-4a79-bbb8-58c217aa438b,16.0
1574,f19ef18d-51ab-4b65-872f-ba1fa1b6c9af,16.0
1575,f586e9b6-96c6-4968-aa5b-4222137fea34,16.0
1576,fede6362-f625-4407-b054-2b35a58a6b8a,19.0
1577,ff45e02e-3a56-4556-b1be-6210877a9015,16.0
1578,f2cab667-d6fe-4a83-b680-46dba164e852,16.0
1579,f734b72f-f11f-43f4-84a3-37bd841aaa0e,16.0
1580,f6c38dd2-90d2-4274-a18a-9ff324fac339,16.0
1581,f090349a-6092-4f9b-af6e-96af81e6fe46,16.0
1582,fae32c57-0435-49cd-a39e-f74bac0222c4,16.0
1583,f636e539-a63c-4d03-87b8-e88cf377d2c2,16.0
1584,fb1d65c8-2d38-481b-afd2-06623a3c23f3,17.0
1585,fddacd3c-1bdf-4e7a-819e-5583eeafe3b5,18.0
1586,fb1e32ae-af4f-4262-bafa-9852f9fe68d1,17.0
1587,fcb46e1c-5c6f-4425-a73d-89a633af4c41,18.0
1588,f885ebcb-a399-4c3d-a75b-38974a10dc78,18.0
1589,fdef6f8b-9615-4099-928a-e8542dd89a27,18.0
1590,f6ca2c21-cf8a-49cd-b31e-6c612a446279,21.0
1591,fb5efc8f-75da-430e-a6aa-627e066757fd,17.0
1592,f924ebe7-d3fb-486d-9074-1c2a8ad846b7,18.0
1593,efd3d291-3de5-4d13-bc3f-bef419044419,18.0
1594,fe34825d-d93d-442b-8ac2-46fc7002cee2,22.0
1595,f29b7a95-2675-4288-b333-8fc0d860a3a1,17.0
1596,fa84491a-51ad-46fe-a96b-d2475ecaa191,22.0
1597,f582e887-295b-4cce-b854-01ece540d26b,19.0
1598,fd0ce938-a4f5-4b37-8f7b-dfbed708dabc,17.0
1599,cd89e128-0dc2-4f43-950f-547faf4c06b1,21.0
1600,529f34df-1d80-48eb-bc5c-31f2346785cd,25.0
1601,b7a8e570-167a-44db-acbd-9df716ffc681,22.0
1602,e64af950-caf1-45ea-a5c2-d4b810383b25,17.0
1603,7284c933-038d-4018-ba71-a280f1fa20ae,25.0
1604,fcef4fbf-6420-4413-ba96-f030dcc8c3b4,18.0
1605,fc21cf4d-92de-4544-9cf4-d93ff35c43ad,18.0
1606,957fe363-8f68-4a1d-9e9f-31db07282b9f,20.0
1607,efccb21e-3d89-44f2-99d2-a3221328cad8,18.0
1608,98c5ff29-b61e-4987-91be-0279fff4b489,23.0
1609,97231782-1c5b-4f0f-8f20-8cad030c4825,23.0
1610,559642a3-effb-4f04-9da9-9e5b7fa0ba2f,25.0
1611,85c5d9d5-1a63-4907-9f6b-2149cca82255,23.0
1612,c8d4f42d-094f-4d57-bcb4-8d8461450425,25.0
1613,d6f52ee1-8ee6-469f-b07d-91772cf41e10,23.0
1614,a5b2f9c4-feee-48fd-bceb-4ee12745c49a,27.0
1615,bb9831be-2a48-4b4d-9545-22d1ca0c38db,26.0
1616,7284a414-826e-46c4-9c84-6743f34664a8,26.0
1617,b97be721-f076-4873-98c6-2e30ece335c3,25.0
1618,daba5549-aeb2-43c5-8cc7-375fdeefeb14,23.0
1619,7b88421a-9462-420f-9925-e41d9a6645ef,25.0
1620,f8af4851-12c3-4f47-8831-13f895089994,25.0
1621,c807b4c9-7680-4882-9eed-bda2ea3dc7c2,22.0
1622,f314c94f-1a46-4a2b-b7fa-1884ec5bd385,23.0
1623,7f692769-9d71-4b24-92dd-85a3f955dcec,25.0
1624,753857a1-1f3f-49bd-a188-26a62642d282,26.0
1625,9d24d8ca-3390-4700-a63c-38bfd693cd5f,25.0
1626,6ba36530-e78c-4df8-be7a-4156a2014456,26.0
1627,bfca8797-9122-4a29-8c99-1c85c8c45b86,26.0
1628,e1af14ea-ab27-4d1c-857d-9d132caecb38,25.0
1629,e55ca6a4-2a3f-4b0a-99d6-f7e814b71541,22.0
1630,79132dfd-597d-48fa-a07d-923e72d59249,25.0
1631,a136fd3a-6705-476d-b8c3-9f2772f67617,23.0
1632,fc9d35b5-3137-4b39-86ad-4a853cb2b812,23.0
1633,de5db093-4336-4d5d-99f4-fa172e04a92b,23.0
1634,1ddad58d-a687-41e0-89ff-e4ddc9abe16f,22.0
1635,3c81d163-d656-441c-ad86-4c76a40b5757,22.0
1636,10e87578-b09a-46d1-8a4d-2a8753869dfd,22.0
1637,43681e22-07b9-4bf0-b300-fb45085f4320,22.0
1638,2cd22b3f-e52c-465c-b0bc-bc290ee54867,22.0
1639,b2c44360-3e1c-4f8c-beb5-2e52cdcecfcd,22.0
1640,72186eb5-4d91-42d6-ac7f-9d75854bce32,22.0
