,Identifiant,Groupe,IN,Mention,Groupe_et_Mention
3541,f9e21309-649a-40cd-85f0-8fde4649b02a,Aucun groupe,True,Aucune mention,pas d'infos
3542,f9f38cc1-8f30-4b10-83d5-e1771fc2484b,Aucun groupe,True,Aucune mention,pas d'infos
3543,fa18c6b1-07ef-4d16-bb76-bb3ad245e80a,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
3544,fa78a89e-5c0c-4d2e-840d-17372a6e7bf6,Aucun groupe,True,ZABRI,ZABRI
3545,fa7ce134-5938-4c3e-9c40-6e5eba48242f,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
3546,fa84491a-51ad-46fe-a96b-d2475ecaa191,zabr,True,Aucune mention,zabr
3547,fa9300d7-a1f0-497a-84fc-ee05661427c0,zabr,True,Aucune mention,zabr
3548,fa9da4b8-94fe-42b1-a430-948b63cd8df5,zabr,True,Aucune mention,zabr
3549,fabfcc90-8e6d-49b5-8211-606bfd4375de,Aucun groupe,True,ZAAr,ZAAr
3550,faceaeaa-9253-4964-bf5b-f4153d57261b,Aucun groupe,True,Aucune mention,pas d'infos
3551,fae32c57-0435-49cd-a39e-f74bac0222c4,zabr,True,Aucune mention,zabr
3552,faf34e40-23bf-4fbd-b394-9316d6d9a0d5,zal,True,Aucune mention,zal
3553,faf5b8cc-c399-43dc-ad66-df56ded6dbf9,Aucun groupe,True,Aucune mention,pas d'infos
3554,faf6773e-f143-4504-8e64-05873413701e,zabr,True,Jura,zabr
3555,fb1263ef-eee6-4e74-b1d6-fe449f31daa9,Aucun groupe,True,ZAAr,ZAAr
3556,fb19e604-5240-44aa-9c2c-19b35773a32a,zaar,True,ZAAr,zaar
3557,fb1d65c8-2d38-481b-afd2-06623a3c23f3,zabr,True,Aucune mention,zabr
3558,fb1e32ae-af4f-4262-bafa-9852f9fe68d1,zabr,True,Aucune mention,zabr
3559,fb213662-1d40-4ff4-b392-78ccc11755eb,OHM Oyapock,True,OHM Oyapock,OHM Oyapock
3560,fb24c4db-809d-4a99-83c8-02f66602289a,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
3561,fb3357f1-72ac-404d-b994-fee886a79af5,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
3562,fb380917-f1e7-429b-b562-6d67dccaa0e6,Aucun groupe,True,Aucune mention,pas d'infos
3563,fb4dbc67-5c7b-45f3-8386-e18bf43eb9c7,Aucun groupe,True,Aucune mention,pas d'infos
3564,fb5efc8f-75da-430e-a6aa-627e066757fd,zabr,True,Aucune mention,zabr
3565,fb7bdfb6-73ea-429a-8d35-2f94f5675474,zaar,True,ZAAr,zaar
3566,fb9c94c0-17ac-41ef-a1b4-9f5fb8460faa,Aucun groupe,True,ZABRI,ZABRI
3567,fb9e59a3-f8bd-4f03-a3bf-524d1c095328,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
3568,fbccbeb1-311d-4563-8083-6f93d6fdc52e,Aucun groupe,True,Aucune mention,pas d'infos
3569,fc048189-9e6f-41f5-bfd3-f5820e155262,zaar,True,ZAAr,zaar
3570,fc06f394-72c9-4f89-a10f-d16f71de5b88,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
3571,fc0d9471-0811-4b6a-ba46-500b1b39d11c,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
3572,fc1d0161-61fa-42e7-8c92-bae86cb49e52,OHM Vallée du Rhône,True,Aucune mention,OHM Vallée du Rhône
3573,fc21cf4d-92de-4544-9cf4-d93ff35c43ad,zabr,True,Aucune mention,zabr
3574,fc2a4eaf-193a-4fda-b626-149957ed8171,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
3575,fc3d02e6-bfc2-49a5-8376-1c5e5d04e5e9,zaar,True,Aucune mention,zaar
3576,fc4bb150-71c9-4c01-8ee8-9849a8e6b4f7,zaar,True,ZAAr,zaar
3577,fc4fb56b-313f-4ad2-aefe-0fc1db5f6f91,zabr,True,Aucune mention,zabr
3578,fc53270b-4853-42b8-b172-208afa25b16e,zaar,True,ZAAr,zaar
3579,fc5d2854-6162-493b-ba3c-f617cc8f566d,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
3580,fc8628ee-1c0b-476c-b4d2-fd9ae6f549c5,zas,True,Aucune mention,zas
3581,fc86ebf4-4f49-4b8d-8bf0-b0c4b768b85b,zabr,True,Aucune mention,zabr
3582,fc871b48-641b-4994-b2f2-1a03fdadd737,InDoRES,True,Aucune mention,InDoRES
3583,fc9d35b5-3137-4b39-86ad-4a853cb2b812,Aucun groupe,True,ZABRI,ZABRI
3584,fc9db2a3-8da6-4cd4-a11b-65391050bbae,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
3585,fcb46e1c-5c6f-4425-a73d-89a633af4c41,zabr,True,Aucune mention,zabr
3586,fcd25322-e1d2-4e3f-84a5-19717614a430,Aucun groupe,True,Aucune mention,pas d'infos
3587,fcd2a9cf-2b7d-4323-a1c3-f146e58bbafa,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
3588,fcde276c-4437-434e-a9cd-c65f35827ffd,Aucun groupe,True,Aucune mention,pas d'infos
3589,fce9df33-94ca-486e-aeb4-070e3a2d4d59,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
3590,fcef4fbf-6420-4413-ba96-f030dcc8c3b4,zabr,True,Aucune mention,zabr
3591,fcfc242f-daec-4e54-b7bd-14efd75aa4db,Aucun groupe,True,Aucune mention,pas d'infos
3592,fd0ce938-a4f5-4b37-8f7b-dfbed708dabc,zabr,True,Aucune mention,zabr
3593,fd1b2dce-d1ed-45ec-a70f-26194febfd3e,Aucun groupe,True,Aucune mention,pas d'infos
3594,fd1d91aa-b81b-475d-a327-a4d2d79c0d08,Aucun groupe,True,Aucune mention,pas d'infos
3595,fd38cd01-eff1-44fb-9b97-a9274f282ad1,InDoRES,True,Aucune mention,InDoRES
3596,fd46a01c-26b5-4002-8993-e1388c63f53c,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
3597,fd4c8bcb-8131-4dc0-b95b-e052dd5e8323,zaa,True,ZAA,zaa
3598,fd71f302-08e4-4648-89f7-c9a9d84f33a6,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
3599,fd98468e-5ab3-46a4-9a1a-8682a3a3e236,zaa,True,ZAA,zaa
3600,fdb2ac5d-2720-4222-932b-d9e691fc9315,zabr,True,Aucune mention,zabr
3601,fdb69e59-0781-4c3d-8fd5-5898a74dc1da,InDoRES,True,Aucune mention,InDoRES
3602,fdcb3cc6-6118-4bd9-a2d4-c21f84d8d9be,Aucun groupe,True,ZAAr,ZAAr
3603,fdd7b880-bb64-4192-952c-07bb34a0f2cf,Aucun groupe,True,Aucune mention,pas d'infos
3604,fddacd3c-1bdf-4e7a-819e-5583eeafe3b5,zabr,True,Aucune mention,zabr
3605,fdef14bc-5f48-4a34-8a9b-c1537aa72041,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
3606,fdef6f8b-9615-4099-928a-e8542dd89a27,zabr,True,Aucune mention,zabr
3607,fe1c4ca8-2109-4476-a5cf-abb12b88774a,Aucun groupe,True,Aucune mention,pas d'infos
3608,fe205b23-4156-4955-b979-a6ac4235ea21,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
3609,fe30e281-d9a8-4fe8-bb22-514258357c0a,Aucun groupe,True,Aucune mention,pas d'infos
3610,fe33e67a-b30a-4de0-8434-e54a3c5978ea,Aucun groupe,True,Aucune mention,pas d'infos
3611,fe34825d-d93d-442b-8ac2-46fc7002cee2,zabr,True,Aucune mention,zabr
3612,fe6580c0-62ea-406d-b86a-2efcf223fa44,Aucun groupe,True,Aucune mention,pas d'infos
3613,fe6ddf3e-1945-40b3-b041-26cd2e0bbc15,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
3614,fe75a0f4-c73d-432c-9343-6d8a820b028b,OHM Bassin Minier de Provence,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
3615,fe7cf5f2-f954-4c26-9fb4-da84d1a4f598,Aucun groupe,True,Aucune mention,pas d'infos
3616,fed1e06a-72ff-4634-b938-d5d7c38b090c,Aucun groupe,True,Aucune mention,pas d'infos
3617,fede6362-f625-4407-b054-2b35a58a6b8a,zabr,True,Aucune mention,zabr
3618,fee67af8-814f-4cab-8359-a4b6182bd38e,Aucun groupe,True,Aucune mention,pas d'infos
3619,fef02cf1-6a68-4fa2-9470-28952952e289,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
3620,ff08400d-8e95-4d7c-b010-61ec61483c50,Aucun groupe,True,Aucune mention,pas d'infos
3621,ff2754ae-953a-43c5-bf10-85a370710f62,Aucun groupe,True,ZABRI,ZABRI
3622,ff314d0d-eed4-4e01-8b9f-84b3bb86bf0b,zal,True,Aucune mention,zal
3623,ff425ba8-6ef5-4b7f-a997-864f408612fe,Aucun groupe,True,Aucune mention,pas d'infos
3624,ff45e02e-3a56-4556-b1be-6210877a9015,zabr,True,Aucune mention,zabr
3625,ff468e1b-9199-45be-843d-eb6295e1abe3,zabr,True,Aucune mention,zabr
3626,ffd8b239-fc83-4d42-99f2-244b7ed63f01,Aucun groupe,True,ZABRI,ZABRI
3627,geopackage,Groupe exemple,True,Aucune mention,Groupe exemple
3628,geotiff-multiple,Groupe exemple,True,Aucune mention,Groupe exemple
3629,geotiff-parent,Groupe exemple,True,Aucune mention,Groupe exemple
3630,geotiff-sld,Groupe exemple,True,Aucune mention,Groupe exemple
3631,info:doi:10.24396%2FORDAR-110,Aucun groupe,True,Aucune mention,pas d'infos
3632,info:doi:10.24396%2FORDAR-112,Aucun groupe,True,Aucune mention,pas d'infos
3633,info:doi:10.24396%2FORDAR-113,Aucun groupe,True,Aucune mention,pas d'infos
3634,info:doi:10.24396%2FORDAR-114,Aucun groupe,True,Aucune mention,pas d'infos
3635,info:doi:10.24396%2FORDAR-115,Aucun groupe,True,Aucune mention,pas d'infos
3636,info:doi:10.24396%2FORDAR-116,Aucun groupe,True,Aucune mention,pas d'infos
3637,info:doi:10.24396%2FORDAR-119,Aucun groupe,True,Aucune mention,pas d'infos
3638,info:doi:10.24396%2FORDAR-128,Aucun groupe,True,Aucune mention,pas d'infos
3639,info:doi:10.24396%2FORDAR-139,Aucun groupe,True,Aucune mention,pas d'infos
3640,info:doi:10.24396%2FORDAR-143,Aucun groupe,True,Aucune mention,pas d'infos
3641,info:doi:10.24396%2FORDAR-19,Aucun groupe,True,Aucune mention,pas d'infos
3642,info:doi:10.24396%2FORDAR-5,Aucun groupe,True,Aucune mention,pas d'infos
3643,info:doi:10.24396%2FORDAR-56,Aucun groupe,True,Aucune mention,pas d'infos
3644,info:doi:10.24396%2FORDAR-58,Aucun groupe,True,Aucune mention,pas d'infos
3645,info:doi:10.24396%2FORDAR-59,Aucun groupe,True,Aucune mention,pas d'infos
3646,info:doi:10.24396%2FORDAR-6,Aucun groupe,True,Aucune mention,pas d'infos
3647,info:doi:10.24396%2FORDAR-62,Aucun groupe,True,Aucune mention,pas d'infos
3648,info:doi:10.24396%2FORDAR-67,Aucun groupe,True,Aucune mention,pas d'infos
3649,info:doi:10.24396%2FORDAR-7,Aucun groupe,True,Aucune mention,pas d'infos
3650,info:doi:10.24396%2FORDAR-71,Aucun groupe,True,Aucune mention,pas d'infos
3651,info:doi:10.24396%2FORDAR-72,Aucun groupe,True,Aucune mention,pas d'infos
3652,info:doi:10.24396%2FORDAR-73,Aucun groupe,True,Aucune mention,pas d'infos
3653,info:doi:10.24396%2FORDAR-74,Aucun groupe,True,Aucune mention,pas d'infos
3654,info:doi:10.24396%2FORDAR-75,Aucun groupe,True,Aucune mention,pas d'infos
3655,info:doi:10.24396%2FORDAR-76,Aucun groupe,True,Aucune mention,pas d'infos
3656,info:doi:10.24396%2FORDAR-77,Aucun groupe,True,Aucune mention,pas d'infos
3657,info:doi:10.24396%2FORDAR-78,Aucun groupe,True,Aucune mention,pas d'infos
3658,info:doi:10.24396%2FORDAR-79,Aucun groupe,True,Aucune mention,pas d'infos
3659,info:doi:10.24396%2FORDAR-8,Aucun groupe,True,Aucune mention,pas d'infos
3660,metaModZA-ZAEU,Groupe exemple,True,Aucune mention,Groupe exemple
3661,meta_wil_rza_2023,Groupe exemple,True,Aucune mention,Groupe exemple
3662,metadata-cp2,Groupe exemple,True,ZAA,Groupe exemple
3663,metadata-cp4,Groupe exemple,True,ZAA,Groupe exemple
3664,metadata_cp,Groupe exemple,True,Aucune mention,Groupe exemple
3665,metadata_modza,Groupe exemple,True,Aucune mention,Groupe exemple
3666,metadata_sist-cp257,Groupe exemple,True,Aucune mention,Groupe exemple
3667,metadata_sist-cp258,Groupe exemple,True,Aucune mention,Groupe exemple
3668,metadata_sist-cp259,Groupe exemple,True,Aucune mention,Groupe exemple
3669,oai:search-data.ubfc.fr:FR-13002091000019-2022-09-02,zaaj,True,Aucune mention,zaaj
3670,oai:search-data.ubfc.fr:FR-13002091000019-2022-11-21,zaaj,True,Aucune mention,zaaj
3671,oai:search-data.ubfc.fr:FR-13002091000019-2023-01-24,zaaj,True,Aucune mention,zaaj
3672,oai:search-data.ubfc.fr:FR-13002091000019-2023-03-07,zaaj,True,Aucune mention,zaaj
3673,oai:search-data.ubfc.fr:FR-13002091000019-2023-03-07-02,zaaj,True,Aucune mention,zaaj
3674,oai:search-data.ubfc.fr:FR-13002091000019-2023-03-07-03,zaaj,True,Aucune mention,zaaj
3675,oai:search-data.ubfc.fr:FR-13002091000019-2023-04-11,zaaj,True,Aucune mention,zaaj
3676,oai:search-data.ubfc.fr:FR-13002091000019-2023-04-13-02,zaaj,True,Aucune mention,zaaj
3677,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-01,zaaj,True,Jura,zaaj
3678,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-04,zaaj,True,Jura,zaaj
3679,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-08,zaaj,True,Jura,zaaj
3680,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-09,zaaj,True,Aucune mention,zaaj
3681,oai:search-data.ubfc.fr:FR-18008901306731-2015-07-06,zaaj,True,Aucune mention,zaaj
3682,oai:search-data.ubfc.fr:FR-18008901306731-2015-07-06-20,zaaj,True,Aucune mention,zaaj
3683,oai:search-data.ubfc.fr:FR-18008901306731-2016-01-25,zaaj,True,Jura,zaaj
3684,oai:search-data.ubfc.fr:FR-18008901306731-2016-02-01,zaaj,True,Aucune mention,zaaj
3685,oai:search-data.ubfc.fr:FR-18008901306731-2016-02-09,zaaj,True,Aucune mention,zaaj
3686,oai:search-data.ubfc.fr:FR-18008901306731-2016-02-15,zaaj,True,Aucune mention,zaaj
3687,oai:search-data.ubfc.fr:FR-18008901306731-2016-02-15-20,zaaj,True,Aucune mention,zaaj
3688,oai:search-data.ubfc.fr:FR-18008901306731-2016-03-11,zaaj,True,Aucune mention,zaaj
3689,oai:search-data.ubfc.fr:FR-18008901306731-2016-03-15,zaaj,True,Aucune mention,zaaj
3690,oai:search-data.ubfc.fr:FR-18008901306731-2016-05-26,zaaj,True,Aucune mention,zaaj
3691,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-06,zaaj,True,Aucune mention,zaaj
3692,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-07,zaaj,True,Aucune mention,zaaj
3693,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-07-02,zaaj,True,Aucune mention,zaaj
3694,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-09,zaaj,True,Aucune mention,zaaj
3695,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-09-02,zaaj,True,Aucune mention,zaaj
3696,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-09-03,zaaj,True,Aucune mention,zaaj
3697,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-12,zaaj,True,Aucune mention,zaaj
3698,oai:search-data.ubfc.fr:FR-18008901306731-2016-11-23,zaaj,True,Aucune mention,zaaj
3699,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-14,zaaj,True,Aucune mention,zaaj
3700,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-19-03,zaaj,True,Aucune mention,zaaj
3701,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-19-04,zaaj,True,Aucune mention,zaaj
3702,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-27-03,zaaj,True,Aucune mention,zaaj
3703,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-29-02,zaaj,True,Aucune mention,zaaj
3704,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-29-05,zaaj,True,Aucune mention,zaaj
3705,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-04-02,zaaj,True,Aucune mention,zaaj
3706,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-04-03,zaaj,True,Aucune mention,zaaj
3707,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-10,zaaj,True,Aucune mention,zaaj
3708,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-12,zaaj,True,Aucune mention,zaaj
3709,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-12-02,zaaj,True,Aucune mention,zaaj
3710,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-13,zaaj,True,Aucune mention,zaaj
3711,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-13-02,zaaj,True,Aucune mention,zaaj
3712,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-15,zaaj,True,Aucune mention,zaaj
3713,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-15-02,zaaj,True,Aucune mention,zaaj
3714,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-19,zaaj,True,Aucune mention,zaaj
3715,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-19-02,zaaj,True,Aucune mention,zaaj
3716,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-19-04,zaaj,True,Aucune mention,zaaj
3717,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-19-05,zaaj,True,Aucune mention,zaaj
3718,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-20,zaaj,True,Aucune mention,zaaj
3719,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-20-02,zaaj,True,Aucune mention,zaaj
3720,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-20-03,zaaj,True,Aucune mention,zaaj
3721,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-20-06,zaaj,True,Aucune mention,zaaj
3722,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-20-07,zaaj,True,Aucune mention,zaaj
3723,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-20-08,zaaj,True,Aucune mention,zaaj
3724,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-23,zaaj,True,Aucune mention,zaaj
3725,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-23-02,zaaj,True,Aucune mention,zaaj
3726,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-23-04,zaaj,True,Aucune mention,zaaj
3727,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-23-05,zaaj,True,Aucune mention,zaaj
3728,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-23-06,zaaj,True,Aucune mention,zaaj
3729,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-24-02,zaaj,True,Aucune mention,zaaj
3730,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-24-03,zaaj,True,Aucune mention,zaaj
3731,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-24-05,zaaj,True,Aucune mention,zaaj
3732,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-25,zaaj,True,Aucune mention,zaaj
3733,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-25-02,zaaj,True,Aucune mention,zaaj
3734,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-25-03,zaaj,True,Aucune mention,zaaj
3735,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-25-04,zaaj,True,Aucune mention,zaaj
3736,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-25-05,zaaj,True,Aucune mention,zaaj
3737,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-25-06,zaaj,True,Aucune mention,zaaj
3738,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-26,zaaj,True,Aucune mention,zaaj
3739,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-26-02,zaaj,True,Aucune mention,zaaj
3740,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-26-03,zaaj,True,Aucune mention,zaaj
3741,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-26-05,zaaj,True,Aucune mention,zaaj
3742,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-26-06,zaaj,True,Aucune mention,zaaj
3743,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-31-02,zaaj,True,Aucune mention,zaaj
3744,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-03,zaaj,True,Jura,zaaj
3745,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-03-02,zaaj,True,Aucune mention,zaaj
3746,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-06,zaaj,True,Aucune mention,zaaj
3747,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07,zaaj,True,Aucune mention,zaaj
3748,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-02,zaaj,True,Aucune mention,zaaj
3749,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-05,zaaj,True,Aucune mention,zaaj
3750,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-06,zaaj,True,Aucune mention,zaaj
3751,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-07,zaaj,True,Aucune mention,zaaj
3752,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-10,zaaj,True,Aucune mention,zaaj
3753,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-08-03,zaaj,True,Aucune mention,zaaj
3754,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-09,zaaj,True,Aucune mention,zaaj
3755,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-09-03,zaaj,True,Aucune mention,zaaj
3756,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-09-04,zaaj,True,Aucune mention,zaaj
3757,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-09-05,zaaj,True,Aucune mention,zaaj
3758,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-09-06,zaaj,True,Aucune mention,zaaj
3759,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-09-07,zaaj,True,Aucune mention,zaaj
3760,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10,zaaj,True,Aucune mention,zaaj
3761,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-02,zaaj,True,Aucune mention,zaaj
3762,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-03,zaaj,True,Aucune mention,zaaj
3763,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-04,zaaj,True,Aucune mention,zaaj
3764,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-05,zaaj,True,Aucune mention,zaaj
3765,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-06,zaaj,True,Aucune mention,zaaj
3766,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-07,zaaj,True,Aucune mention,zaaj
3767,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-10-09,zaaj,True,Aucune mention,zaaj
3768,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-15,zaaj,True,Aucune mention,zaaj
3769,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-15-04,zaaj,True,Aucune mention,zaaj
3770,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-15-06,zaaj,True,Aucune mention,zaaj
3771,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-15-07,zaaj,True,Aucune mention,zaaj
3772,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-15-08,zaaj,True,Aucune mention,zaaj
3773,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-15-09,zaaj,True,Aucune mention,zaaj
3774,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-16,zaaj,True,Aucune mention,zaaj
3775,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-16-02,zaaj,True,Jura,zaaj
3776,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-17,zaaj,True,Aucune mention,zaaj
3777,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-17-02,zaaj,True,Aucune mention,zaaj
3778,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-17-04,zaaj,True,Aucune mention,zaaj
3779,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-27,zaaj,True,Aucune mention,zaaj
3780,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-27-04,zaaj,True,Aucune mention,zaaj
3781,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-27-07,zaaj,True,Aucune mention,zaaj
3782,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-27-08,zaaj,True,Aucune mention,zaaj
3783,oai:search-data.ubfc.fr:FR-18008901306731-2017-03-10,zaaj,True,Aucune mention,zaaj
3784,oai:search-data.ubfc.fr:FR-18008901306731-2017-03-10-03,zaaj,True,Aucune mention,zaaj
3785,oai:search-data.ubfc.fr:FR-18008901306731-2017-03-14,zaaj,True,Aucune mention,zaaj
3786,oai:search-data.ubfc.fr:FR-18008901306731-2017-07-21-07,zaaj,True,Aucune mention,zaaj
3787,oai:search-data.ubfc.fr:FR-18008901306731-2017-09-11,zaaj,True,Aucune mention,zaaj
3788,oai:search-data.ubfc.fr:FR-18008901306731-2017-09-19,zaaj,True,Aucune mention,zaaj
3789,oai:search-data.ubfc.fr:FR-18008901306731-2017-10-17-02,zaaj,True,Aucune mention,zaaj
3790,oai:search-data.ubfc.fr:FR-18008901306731-2017-12-05,zaaj,True,Aucune mention,zaaj
3791,oai:search-data.ubfc.fr:FR-18008901306731-2017-12-05-05,zaaj,True,Aucune mention,zaaj
3792,oai:search-data.ubfc.fr:FR-18008901306731-2018-05-16,zaaj,True,Aucune mention,zaaj
3793,oai:search-data.ubfc.fr:FR-18008901306731-2018-10-30-02,zaaj,True,Aucune mention,zaaj
3794,oai:search-data.ubfc.fr:FR-18008901306731-2018-10-30-03,zaaj,True,Aucune mention,zaaj
3795,oai:search-data.ubfc.fr:FR-18008901306731-2018-12-03,zaaj,True,Aucune mention,zaaj
3796,oai:search-data.ubfc.fr:FR-18008901306731-2019-03-29,zaaj,True,Aucune mention,zaaj
3797,oai:search-data.ubfc.fr:FR-18008901306731-2019-05-09,zaaj,True,Aucune mention,zaaj
3798,oai:search-data.ubfc.fr:FR-18008901306731-2019-05-10,zaaj,True,Aucune mention,zaaj
3799,oai:search-data.ubfc.fr:FR-18008901306731-2020-03-23,zaaj,True,Aucune mention,zaaj
3800,oai:search-data.ubfc.fr:FR-18008901306731-2020-08-28,zaaj,True,Aucune mention,zaaj
3801,oai:search-data.ubfc.fr:FR-18008901306731-2020-11-12,zaaj,True,Aucune mention,zaaj
3802,oai:search-data.ubfc.fr:FR-18008901306731-2020-11-12-02,zaaj,True,Aucune mention,zaaj
3803,oai:search-data.ubfc.fr:FR-18008901306731-2021-01-26,zaaj,True,Aucune mention,zaaj
3804,oai:search-data.ubfc.fr:FR-18008901306731-2021-04-22-02,zaaj,True,Aucune mention,zaaj
3805,oai:search-data.ubfc.fr:FR-18008901306731-2021-07-21,zaaj,True,Aucune mention,zaaj
3806,oai:search-data.ubfc.fr:FR-18008901306731-2022-03-24,zaaj,True,Aucune mention,zaaj
