,Identifiant,Groupe
1658,3143d313-30e6-4d11-81fe-ecaf848fd542,zas
1659,6b84db6c-d5f5-423c-9b7e-b1b994154af8,OHM Littoral méditerranéen
1660,62c12ce9-670c-4edf-b516-cae2d067d3d2,OHMi Pima County
1661,fc1d0161-61fa-42e7-8c92-bae86cb49e52,OHM Vallée du Rhône
1662,a45e9d6c-cb22-4d84-a5b8-d49157a27d08,zaar
1663,963b63b7-c66d-4603-8f2f-c7c69ba917fa,
1664,ad03ea17-a7d1-4f99-86d2-bba511ed1adf,zaar
1665,40ebb914-4db9-4a05-8332-10d6a36fd60f,DRIIHM
1666,1418e173-36f6-4e25-aa06-7ba13504dc7c,zabr
1667,138ad7f6-c240-4cde-b6c9-266f1d68461a,DRIIHM
1668,1f073c28-b6fa-4fdd-9d5f-bf75ec08f277,zabr
1669,85701a02-277b-4b73-9d8b-69f7d83bf515,zaar
1670,8b1a0b08-ad24-4df5-b46c-afeb9a665582,
1671,91b62929-4996-4f1c-8817-cc0847d2ec91,zas
1672,4acfaddc-979e-487f-b49b-f939cca64948,
1673,FR-130005457-201808290955-1926_ScanHisto_LIVE_Rohrschollen_L1,zaeu
1674,d70b788e-a7a7-44ac-958a-e62ce2d71ce8,OHM Pyrénées - haut Vicdessos
1675,8fbd7aee-5347-4771-80e9-7099f50857db,InDoRES
1676,c94a5501-e8dd-490a-b323-86bece9f863b,
1677,023ad141-42b7-4f7c-bd0d-5ac3e6c27056,InDoRES
1678,18a1eb33-b69c-4af0-9d69-2cdf41b3d217,zabr
1679,417a1f6a-7017-4e9d-8286-7a1c327b0cfb,OHM Pyrénées - haut Vicdessos
1680,5d533935-2ad5-402f-8d23-2e1ddfa61792,
1681,fddacd3c-1bdf-4e7a-819e-5583eeafe3b5,zabr
1682,2ffec8ee-c676-46f8-a0e6-db9888ca892f,DRIIHM
1683,b3b5ac1d-06f2-4231-a899-f3145c32c4c3,zabr
1684,6016dc6c-1f67-43f1-ba75-b82dd4df0304,zabr
1685,684fb54a-eb5e-4b0d-bca6-b0e04e34e4ba,InDoRES
1686,50209fb9-efdc-4f38-a8df-0aff562fd3ad,zaar
1687,FR_OHMI-NUNAVIK_1505_HA,OHMi Nunavik
1688,676394d8-8932-4cbc-98b4-2001b25404ac,
1689,oai:search-data.ubfc.fr:FR-18008901306731-2016-12-27-03,zaaj
1690,08d039ae-8d04-4401-9d0d-bd260ba31c8f,InDoRES
1691,1676ec81-b528-4c57-8b84-6be7c010fe09,OHM Pyrénées - haut Vicdessos
1692,ee509bac-70be-42a6-9d9d-4af0012c7718,zal
1693,bcf3d726-ebce-4a8a-b5e6-b1366b212d52,zaar
1694,12289c0f-2d7a-4c54-ad97-4b75764e3f58,
1695,209d8539-6a79-4a6a-b0e3-d68410f939d8,
1696,e1ea49bc-f785-4f31-afdc-4a5e2e900945,zal
1697,e2886dfe-48f5-41e6-8f88-417022a1f216,
1698,0950e831-7a8c-4bf7-b933-126b39eef00c,
1699,880c93f2-a8ce-4377-8d7f-4bd2e44f0223,DRIIHM
1700,a2d42021-3d84-4403-9153-63a1402dfb99,zal
1701,5efcdb42-c456-4549-bfab-98f6c796b33c,zal
1702,48fa0a1b-53fa-4798-931e-a898a18efb63,OHMi Téssékéré
1703,9c31b6d7-37a0-4705-a926-6af6c29b218e,
1704,9df2a732-9b63-46a9-99b7-87aa25970f99,
1705,d29251b2-2302-42e4-b443-156879c902c7,
1706,9a6e2a4a-d3ba-4c5c-8d0e-14d04e878129,
1707,4721cf33-deab-45b8-ba87-d9a578e64ddc,OHMi Téssékéré
1708,3f21f27e-7ddd-4bd1-ab46-e4503e9beda0,zaar
1709,c3bec50c-26c8-4157-bd67-d3c92db945a8,OHM Littoral méditerranéen
1710,32e6c261-10b5-4607-8c8a-1a05152c58aa,
1711,3caba1eb-b46a-42b0-8049-0d9f421339be,
1712,49ccbc8c-266d-4fc6-ae07-56f6f80c0a73,
1713,69b58d34-58e7-476a-a913-e370f0210ae6,zas
1714,91eca730-ae73-4963-94cc-210da4276abf,zabr
1715,f6ca2c21-cf8a-49cd-b31e-6c612a446279,zabr
1716,9e8e66f9-7801-4c30-9486-bdbcd584b577,
1717,SNO-HPLUS-LSBB-WATER-CYCLE,
1718,69c9917d-4d22-46d5-b53c-e1ce27798804,
1719,4f779454-80a9-4663-8108-bd83de01faaf,
1720,eb872c60-522e-4db0-a85e-bf370e553eb4,InDoRES
1721,8dbdb4d7-161a-45e3-b3c3-51e6058f6e8a,
1722,ccb80561-6d9f-47cb-811a-a2451503f517,zabr
1723,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-15-02,zaaj
1724,c0af78bf-0cb4-4501-b22c-eb58d55d141a,zal
1725,53b8fb6b-1465-48b9-b5b9-e5a3cd72c4bd,zaar
1726,ff2754ae-953a-43c5-bf10-85a370710f62,
1727,SNO-HPLUS-PLOEMEUR-SOIL-ATMOSPHERE-INTERFACE,
1728,d60f9e77-b577-4b44-b134-e3785d7d1e7d,OHM Pyrénées - haut Vicdessos
1729,90946169-bfe3-4ce4-b27d-682d9b71f377,zabr
1730,FR-INPN-180209_ZNIEFF_PDB_01,OHM Pays de Bitche
1731,ModZA,Groupe exemple
1732,53bcc99b-d13d-4bec-b485-bf3464aecade,zabri
1733,abb9caad-ceaa-4308-b5a3-2eb914e878c2,
1734,8810aa91-d346-46bf-9301-563dc29117cd,zaa
1735,ad99d1b2-bf30-4400-ae85-95782ef8ceca,
1736,d19a5ce5-e30c-4b1f-b105-9bf1066f7dea,
1737,f45b2068-d219-41c6-af4b-2660e91f9a3f,zaar
1738,2a94de5c-7719-41b5-96b4-2f4ca04e87d3,zaar
1739,52ce5e1e-5e57-4a0d-8297-9b4d15ac2f9c,zabr
1740,f29338d1-5edd-4dec-949a-82df2a51ecb9,OHM Pyrénées - haut Vicdessos
1741,831ff62c-e913-4f2b-b92b-8e95bdd602d4,
1742,2b83c62e-db78-4824-ab91-006c5856fb0c,
1743,84537d1e-43d4-46fc-8922-af2d021bf879,zabr
1744,09492a1b-f8e8-469c-8bc9-3d0a5fe506f7,OHM Bassin Minier de Provence
1745,d66335e2-ed11-4966-9d5d-7b07b7a7c3fb,
1746,19959e61-c871-41d2-aa24-3844cadb43ee,zaar
1747,bf096755-22a8-4962-a228-f3ba20f9a4ab,
1748,b36c09aa-11be-4939-81dd-7dc6e592471a,
1749,dfe7da37-3cd5-42f6-afd4-3d5a9490732a,
1750,3c469fbe-b7be-46ec-b329-588090a1cbab,
1751,3dbaae44-4abc-468d-82f7-da06c356ba93,
1752,3305a328-a41f-425f-ba3e-561cdc287479,zabr
1753,5727f3de-44d3-46ac-95bc-959f465cfa1d,OHM Pyrénées - haut Vicdessos
1754,4df83a57-d862-408d-acb0-cd2582d3d3a4,
1755,70601d2c-5c91-4ca6-888d-d0a07f8f16c1,
1756,53f611e6-6127-4395-a609-a29084ee579f,
1757,d545e5bf-0dca-4f6f-ae7b-ce9f49d6b574,
1758,b2dc5dae-84dd-4f27-b879-65f791799127,
1759,87d6d675-6d17-400e-aacd-dcbb540fb0be,OHM Littoral méditerranéen
1760,be1b6015-b87d-4ce7-84eb-9fa08151656f,zabr
1761,bde81d4c-d5d9-4b2b-8ab9-3e23a25b041f,OHMi Téssékéré
1762,341a914c-46f8-4ee8-9e99-911157e142a0,zas
1763,ad2d43f4-97b3-4035-adce-262e9f89bbaa,
1764,905316e3-3fda-4446-b797-5f180dc67398,
1765,f31c9e2c-256f-4e81-9ca5-ef394127c7ee,
1766,fd98468e-5ab3-46a4-9a1a-8682a3a3e236,zaa
1767,d314a28d-549e-47ab-9d9e-fe4857e746b4,OHM Pyrénées - haut Vicdessos
1768,57304e22-d92a-4b1c-ad9a-ae1b99d07930,
1769,5e3ad4f3-6323-4a86-829e-fad80e8c0e21,zas
1770,3dbbde98-70a2-4b3d-a1ce-1726b2ad2b9a,OHM Littoral méditerranéen
1771,e64cc3ba-a485-4d14-97af-f4209177a7b9,
1772,7fc5d7a2-ce33-4d84-ae54-b2bbd83e533b,OHM Pyrénées - haut Vicdessos
1773,57fafdf9-16e0-40a1-8643-ce538dde75d7,
1774,0214dee0-5e7c-4c37-b0b0-e53e2dfb7444,zaar
1775,090ef104-2974-44c8-9ab1-008de754edb3,DRIIHM
1776,37d3a8f5-5c87-4e16-998e-674c8151e252,zabr
1777,4709693a-4f95-4db9-8e73-1a2e77262978,zabr
1778,1386068e-0034-4cff-a31c-f59e5f974aaf,zabr
1779,ba2ccb40-dc8d-4526-a864-ab4a56d94ac8,InDoRES
1780,0dfa7599-70f9-4b2f-b1e8-222c38801049,OHMi Téssékéré
1781,5e5cfb89-6ea4-4450-8d50-5a6054521b42,
1782,SNO-HPLUS-GUIDEL-BOREHOLE-HYDROGEOPHYSICS,
1783,846099e3-cb2a-48d0-bf35-9bb709154fc5,DRIIHM
1784,e732d409-ddda-468c-b378-4bdb1f3ec031,
1785,be0ce4b2-4c98-48b6-9815-402052cba532,InDoRES
1786,91e3543c-af9f-47ce-82eb-39a8586a3ad3,
1787,ae9e6555-2af7-4312-8476-fd3d2cad71b2,zabr
1788,83ed6038-6003-4664-ad8b-4148b52e8a2d,zabr
1789,20e6ba90-cda7-4a14-a951-1f2c675533f3,
1790,6b53f2c1-73b4-4db3-9c8b-b7a3f31cc093,
1791,d307c074-2133-469f-bf61-63a963437520,zabr
1792,bf742541-472f-48e0-b17b-5e2cebaf4116,zaar
1793,b192ba7e-372f-433e-b834-01aed2870adb,InDoRES
1794,655c19ba-c06c-4907-86a6-ac22bbc7ea54,
1795,bde78140-1a0a-498e-97a2-c2416eb3f2e9,zabr
1796,4c4d585a-329f-4dfd-885c-4b95b3cc09f0,zal
1797,881256ef-502f-4c65-b699-d9c3949b4a44,
1798,643fcbf3-d890-4836-bf62-1204c043bc81,
1799,7c6077f6-2387-48f8-adbf-07213193ae06,zas
1800,88e8f0bb-24e5-49b1-91c3-bd3f60bd08d8,
1801,44f1d462-32c9-4bc9-b9de-576a5ac302bf,
1802,5e80fd6d-c402-454e-b4fe-e305a1c1a2c9,zabr
1803,09667a0c-b227-44a8-8a15-ec08bd862b89,
1804,f4204146-a378-442b-b7c9-79cd2ca090f0,zaa
1805,c6d43937-9d01-4193-ad36-eab5159ce068,zal
1806,1208bba3-667a-4368-a8b7-dc38f95b2005,
1807,5aae8bde-1b08-4cc4-a285-4fd38e67bdaa,zabr
1808,0ed366a7-4dfd-47a4-90d0-0963153ff561,
1809,f5ceee60-c8db-4a96-a4f4-a7c922b43c8f,
1810,fc21cf4d-92de-4544-9cf4-d93ff35c43ad,zabr
1811,7af57547-9978-46fb-a245-c4600be1c316,zas
1812,e9755205-0f8d-4c78-97be-d41af7181049,OHM Bassin Minier de Provence
1813,c915fedf-1fcf-4049-aa6d-8dfaab076fa2,zabr
1814,24f156b3-1240-414b-b643-cdc82c484772,
1815,2367b62b-ec8d-4956-9a67-93605b97ac2c,zabr
1816,e8f1d9df-8c46-4ff6-a4a3-07d30dd2f451,OHM Pyrénées - haut Vicdessos
1817,c913bf77-3528-43ae-b1f7-4865393f9614,OHM Littoral méditerranéen
1818,1fea42e2-8e72-4234-ae9c-fdc065ff66f9,zabr
1819,9647cedf-5005-4520-9074-8b53bb10a126,
1820,0b002d9b-c3f6-4ce5-ab1b-46a17daaa6a6,
1821,b42da7ed-e1db-43fd-9990-b73ad25c9bb7,
1822,841eefb8-c3d6-430e-9c2f-fe1f0f4ff430,OHM Vallée du Rhône
1823,77085ba8-9ed5-43ae-a853-6b3720a08d84,OHM Pyrénées - haut Vicdessos
1824,dfa78c85-eb8d-416a-9aa1-afc227cdcf99,
1825,SNO-HPLUS-GUIDEL-GEOCHEMICAL-CYCLE,
1826,dcb0347d-94f1-44a5-8e2d-8fc199ca7b08,OHMi Téssékéré
1827,91c39b33-4316-48ad-9e1c-7c57114bd5c5,DRIIHM
1828,8e708d2d-5dc2-4f0d-8541-5ef97eadb88e,OHM Bassin Minier de Provence
1829,a1d7775b-efd2-447f-b91a-badab981626a,
1830,d6f8ae00-86af-4b9f-ac74-9a31036d79a5,zas
1831,0679c55f-4d55-4812-85ea-424c563705e2,OHM Bassin Minier de Provence
1832,SNO-HPLUS-LSBB-BOREHOLE-HYDROGEOPHYSICS,
1833,3a67e4e9-1787-4f68-9abc-2679084c562a,
1834,274b92f4-1dbc-4e49-a2aa-afe0f02dd2c6,zabr
1835,598c3f46-8ec3-4552-89f5-bbce30e00abe,zabr
1836,b92945a6-90c0-4c98-9603-a63231cf5752,OHM Littoral méditerranéen
1837,104aae9e-69d1-49cf-ae8e-1acfabad321b,
1838,7c8a60c4-8ab4-49e5-a362-a7bbf30b5c69,
1839,8c4fdc31-d055-495e-ac71-d4e5bdbf1f84,zabr
1840,67ce0a03-877e-47ee-b3c9-5246ba75edae,zas
1841,01af2879-2730-471a-8d44-96c2db109945,OHM Littoral méditerranéen
1842,69588217-cedf-424c-a884-2e0df28e89f6,
1843,1df94e29-b4ab-4d90-9068-d4b279c01b59,
1844,d7f6e661-90b2-46ce-9e9d-fdf94314a082,zabr
1845,7b90fbc3-77f0-4e09-8643-025f74f7b17c,zaa
1846,1faa6d5b-b0b7-4349-bf46-7917846663e4,zas
1847,9f656bf6-436a-49fd-b288-3ab63b83854e,
1848,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-01,zaaj
1849,f0955d67-32b9-41f5-b584-bf13b9759ba7,Dynafor
1850,1d6c9e7a-664d-4bb8-9e8c-732587ce98ea,InDoRES
1851,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-04,zaaj
1852,fb3357f1-72ac-404d-b994-fee886a79af5,DRIIHM
1853,87d0ab9e-d485-43ab-9e0d-d77795235bcd,
1854,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-09,zaaj
1855,a980d999-bcd1-4d89-9076-7f0f74c3ac91,zas
1856,oai:search-data.ubfc.fr:FR-18008901306731-2015-03-08,zaaj
1857,Regularb_fleurs,
1858,dfbaa674-c183-4200-b385-584e87e19176,zabr
1859,271cf824-cfb9-41af-bf2c-384d9b25ffbd,
1860,0c98416c-1ba7-45f6-89e4-03723fae9b49,OHM Pyrénées - haut Vicdessos
1861,a9d42540-d081-4875-921c-61d4189618a7,
1862,Dossier_2019_Enqu%C3%AAtesPolitiques_COTERRA,
1863,79fbe4b9-20a8-41ea-80c1-bc55ba909d5c,zabr
1864,eddb8d1f-a207-4c0e-a102-d0171b1a264a,
1865,52e34a6d-e062-4932-a26a-95cf9c2c168f,
1866,a34f1a52-3ac7-4059-b8fa-4dc46a45ee07,zabr
1867,ada4eb63-5b58-456a-bd83-b8dc8a6bd867,OHM Bassin Minier de Provence
1868,29b0b2ab-aadb-48f2-bb23-385d7baef004,zal
1869,c711d8e3-86f1-4d34-a7d4-6ee3b8869693,zabr
1870,81d567de-0b18-45c3-9cb0-287d78b60309,zaar
1871,3c81d163-d656-441c-ad86-4c76a40b5757,zas
1872,e7bc40a0-83f1-4374-93f6-5fb813a3abde,zaar
1873,1e367f75-3bba-4d50-977b-0d5ef0d66cdb,zaar
1874,21258df8-7260-41ac-b745-44c3501d39b5,
1875,c2423f02-b5e8-40fd-ac08-11043ee93710,DRIIHM
1876,9bb70940-060b-423a-acb9-8f88d515c676,zabr
1877,82b6d4b9-bf0e-4de5-ab90-933a985d50ee,OHMi Estarreja
1878,d99b9502-d6ac-4c34-b19e-f120b5e265fd,DRIIHM
1879,a14849fe-79f4-4da2-824d-a9883be0835b,
1880,75b8c860-1b3b-49a6-84ea-de638e248591,
1881,cb256859-e66d-432b-9572-e2031534c230,DRIIHM
1882,131a44e4-abba-4c15-85ac-14cef57ca5b4,zaar
1883,979ba08e-ba29-44a7-9940-142ef4bed659,DRIIHM
1884,8cb35e66-299c-4fda-b3e6-64d3d7cc9e64,
1885,799cd390-e4fd-4c02-9163-41ef0baa82c9,
1886,6b85cf19-246b-4173-821c-7dcc8c398c36,zabr
1887,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-07,zaaj
1888,92fce03f-fbf7-44d3-8ee2-f57259689e5f,
1889,1c039e71-9623-438e-b083-3e26ebfc1881,
1890,447c6f9b-7ae6-42ff-98ff-75170a1bfaa7,zal
1891,e8b2d321-1707-4454-8c65-67ef375ead51,zas
1892,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-02,zaaj
1893,7a9d1fdf-2139-44ce-9bf0-ca6e7c5b4696,
1894,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-06,zaaj
1895,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-05,zaaj
1896,2c35db32-1989-46c2-acb4-edf48804ef25,zabr
1897,metadata-cp2,Groupe exemple
1898,616e23f2-68e2-4fcf-a6d2-9d7819839408,zabr
1899,59fcadc6-e1aa-465b-8b0a-b7ab48617c7a,
1900,53018e50-1331-46ee-89fc-beec1c204d59,zal
1901,cc7a0c23-2271-4711-b0d1-867dd4038bcd,
1902,41d86c18-ef66-47ff-b228-8b0e8452a094,
1903,9fa3f16f-96b4-4a49-87bc-1e31e28472f9,zaar
1904,metadata-cp4,Groupe exemple
1905,8c69fe54-5d8c-430b-b3b8-faf00e1ff103,DRIIHM
1906,53686551-1226-43c6-991b-70e7f623f86a,zal
1907,454486c3-c883-4c83-888b-a056c61d97f1,zal
1908,23ad472d-c186-4b14-8631-01b3d5016afc,
1909,dbade7ce-429b-419c-b61b-ca05b5c1507e,
1910,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-07-10,zaaj
1911,73294822-b55a-4e7f-bf49-e75fc659382a,zas
1912,8f4b1ee1-b0c4-47ad-9084-d30888d3add3,DRIIHM
1913,5d9a0b0d-62cd-4359-9f2d-e91a8bbc386f,OHMi Téssékéré
1914,4c49054e-27f7-4a93-9bf5-075e6afca9ac,zas
1915,86e55874-920e-47ee-9f8b-06b1dd080b62,DRIIHM
1916,163b7e7c-b56c-4aa8-846b-ff2d8aa41804,
1917,9c8181fa-df7c-4f53-8f89-c9633e5df6e3,OHMi Téssékéré
1918,24343f14-0b76-4195-bf8e-5d18698aef51,InDoRES
1919,96a29416-9293-42f6-9f4b-cfc37ab7705c,Dynafor
1920,FR-130005457-201808290955-1743_OCS_LIVE_Rohrschollen_L1,zaeu
1921,07709949-0749-4bf6-8ec6-66eb4f01e26a,
1922,8b6a8ed2-a669-415f-9483-56302686a4d1,
1923,568698b9-0c0f-4a94-8f5f-2dba036f584b,zal
1924,95c374b0-25b1-4f79-8728-ab3f3444dba2,
1925,ModZA-ZATU,Groupe exemple
1926,b5e6e052-b9e8-4abe-af1d-997ad94d1134,zal
1927,8bedd837-fbe5-4254-bd03-692601361a36,
1928,5d2b784a-e064-4bcd-b81e-452c8fdf406c,zabr
1929,2ed000d6-d7fc-4615-9d31-01db23467a38,
1930,2307b64e-502c-4239-a237-c764d8e0baed,
1931,5bf28244-344f-43d5-82c2-c06a3786cace,zabr
1932,aeb8ac74-cb32-4c8a-8f3f-692c18ef3123,DRIIHM
1933,838881c4-9298-491a-aca5-0dfa059dfa03,
1934,2d05d7df-0496-44fd-b5e6-85939dddd96b,zabr
1935,6cf591c2-147a-4fa0-8038-20a2202afbf0,
1936,db754b08-9b08-4ec3-8a16-c440139fe31f,
1937,c3681022-a841-4a7a-945c-11a6e58ac5b9,
1938,d9cd9031-02f7-4224-9006-e866b2401fff,zabr
1939,4e9a3352-90ea-4381-80f3-dfcf7c80ded0,InDoRES
1940,7a313be2-b596-4358-80f5-4363801c977a,
1941,22f5b498-90e5-4201-aaf8-03df3275e463,
1942,3de82c44-54b8-4f5c-b576-63a2ada79cb7,
1943,8965a897-538d-4bd7-939f-18d23a72c3e2,
1944,cc4b7bcb-fd0b-4913-8163-b9f29b941022,zabr
1945,ab59e71b-9e22-45a9-b172-f21043caef5b,InDoRES
1946,e6f97f72-96b3-4daa-baea-159b54dcabc6,zaar
1947,e97b10e4-76c9-4f0b-a950-50ec8c527bec,
1948,221919dd-a8a4-4cec-b55c-210da5cd014a,DRIIHM
1949,1073a1b0-8599-4362-8ba8-7816df67f0ba,
1950,56696c69-6317-4bb5-a1b3-a1201948a787,
1951,11f914d3-6bc4-4d03-afdb-25c5a28af4b5,
1952,a166fa5c-9d0b-4485-89c5-2faf6f8462e7,
1953,1606211754672-1,zas
1954,SNO-HPLUS-POITIERS-GEOCHEMICAL-CYCLE,
1955,413f2563-56d8-4ae9-9a70-5f92b7ebfc6a,zaar
1956,8c58136d-cc0b-4f39-bd27-9b67761ee4e1,
1957,4c9c050c-40ac-48e4-8f20-f7cd4b9ed6e1,
1958,0d43d669-e641-4d8f-8391-9b19f05cfceb,zabr
1959,58348159-9a38-4aca-9701-a10ebda44918,
1960,FR_OHMI-NUNAVIK_2103_JO,OHMi Nunavik
1961,f3daa693-93ed-47cb-9a89-be38eac9dbcc,OHMi Téssékéré
1962,5bbff0d5-f7fc-4357-8912-7698eda4d2fe,zabr
1963,905775cb-22f7-48c7-800d-12c423bcb4c3,
1964,9b386490-2043-4680-b5ac-45c8324d2809,
1965,631c2387-7356-4858-a62d-abe0e01d6ceb,
1966,07067021-d720-4ce1-ab44-75626ba5830a,OHM Littoral méditerranéen
1967,157758ba-05b3-4d40-8958-95efe15a8938,
1968,78f93047-74f8-4419-ac3d-fc62e4b0477b,zabr
1969,e1757bef-c0ea-4011-ad06-1a3ae8da2485,
1970,fc86ebf4-4f49-4b8d-8bf0-b0c4b768b85b,zabr
1971,b767897a-f2bf-40ea-bd5e-3dcac974f08d,
1972,e8d9d09a-e0e1-4448-9644-1b8796a991e4,
1973,c4c7948a-5f11-4da0-b72d-705008c9bf2c,zaa
1974,5b87aa03-48f0-4ed1-b0d5-329cbfc3edbf,zabr
1975,a600c04a-9c45-4206-90dd-9919b131e8d5,zabr
1976,29e85205-f44a-420c-ae17-afb1d1b055f4,
1977,95507937-8eb3-493f-8b37-a5503417dc2c,
1978,6014ce0a-200f-4717-a64e-626e9339fc22,OHM Bassin Minier de Provence
1979,d788debf-1d87-4790-a7e7-27107157b362,zaar
1980,c97f2b52-828c-46f0-8e8f-3c8bd1d0db24,
1981,95cffc70-5a88-4565-8043-ea965b11024d,
1982,8e58a12a-d2dd-4ac2-8989-589608be33fc,zas
1983,6db4ea13-6dc6-4b56-bad9-912f00717c71,zabr
1984,089d2743-1511-4b67-89f7-098cfb1ab263,zabr
1985,c2356790-bae8-49d2-99b1-9dbd7dfcfc9e,zabr
1986,2cc9562c-7ec7-4f8a-9225-3ae4a2aec7fd,
1987,c8b77f9a-95ca-4bea-9bfa-1860e5c108a4,
1988,cd4942fd-2778-46a0-bba7-284a6948184a,zabr
1989,66d03731-4fb5-4a31-a763-29279e0f40b3,DRIIHM
1990,1b647786-9280-40ae-99b2-fb182d300114,zaar
1991,3f075e3d-bb33-4d20-9d11-7247ee2b81ad,
1992,aced5a82-6a37-48b1-8e32-0cc17bed2d93,zabr
1993,c4d8a6cb-b3d8-4a09-8016-dc9c4d93725c,zabr
1994,abd9dc3e-02ee-4e9e-b26d-2f211b41d59d,zabr
1995,a04813a9-7a1b-4d6b-b36b-9efcaeb9ac05,zaar
1996,e58cb5a9-be8e-4725-85d1-b38bd7eb181f,zal
1997,eaa64b9d-0d3c-496d-b316-128c143210dc,
1998,e0d88a30-1803-4a18-a31a-6122377b0acd,
1999,a3a12bda-a9b9-4212-9067-e8935c006d4e,zas
2000,722636d1-b115-4604-85d0-90fb018331ed,OHM Vallée du Rhône
2001,e0695815-231b-47b4-915b-6f660d3cd2a6,zabr
2002,11108023-3086-40cb-91f5-43cd56d464d9,zabr
2003,f69abf04-45a2-4bdb-b79d-50a6a001646c,Dynafor
2004,83d7b4e8-3d9a-42fe-bfe6-3116d7ddf912,
2005,2b14078f-742b-43c6-9143-d155e4929a4d,OHM Bassin Minier de Provence
2006,da8177db-e476-45a0-aff5-f21e140d5990,zabr
2007,636eb386-a2fe-4a97-b017-fd7f0801ae6c,
2008,a19b930d-ed9d-4322-ba12-293fdbd4ebf2,zaar
2009,4bc61ff8-6649-4565-b380-15121b0e815b,
2010,8d561836-9470-4516-8602-248a05b72748,zabr
2011,6137bf2a-7483-4f11-8413-9ff5c215f0ae,OHM Littoral méditerranéen
2012,35e70f6b-7362-4935-9aba-18dce8202b2a,OHMi Téssékéré
2013,ecd3c3a7-58ae-4f11-8cce-8b00d1e506c9,
2014,95896c4e-858c-49f6-b4c2-e22e35b6cc19,OHM Pyrénées - haut Vicdessos
2015,3365cff3-9380-411d-b7e9-8108d065bb5a,zabr
2016,Dessins%20d%20enfants%20environnement%20et%20scientifique%20de%20l'environnement%20avec%20commentaires%20et%20questionnaire%20socio-professionnel,DRIIHM
2017,adf3b488-e735-43b7-a818-a3a5bea59a9a,
2018,ecb3e98c-f21a-4c2f-8f35-f7302f3384bf,
2019,96c9ae93-a638-495b-9ea8-5347065b4f40,InDoRES
2020,507acb25-4a51-4eaf-90fc-a2c9b25ae1db,
2021,f586e9b6-96c6-4968-aa5b-4222137fea34,zabr
2022,41daf15c-c21c-442a-9c07-bee03feb503f,
2023,65e60d74-35f3-4c39-ae01-ffb3d90e9cfc,
2024,0cca3c8e-d4e4-409a-9ad2-25a95f03c51a,zabr
2025,493a9c6b-25f8-408a-8c7b-58d29ef4c5aa,zaa
2026,a787eae6-a72c-4d17-817f-9c2a5b5bb057,zaar
2027,5140c0a4-c16d-4ebb-b145-179529aa900e,zal
2028,ad6f82be-5a14-4cda-9166-ae9153520a93,zabr
2029,c930b82f-04e2-47e3-b4e4-dac9b14d94dd,zaar
2030,62d54588-61a4-43d2-9924-a13e9f797d8e,
2031,cb5f67c8-9503-4af0-8bfc-d328b849ca0b,zabr
2032,e2a20848-8f68-47c0-a4f0-d2768f8ca7c8,OHM Pyrénées - haut Vicdessos
2033,c9c166f7-6bd3-4fa3-bd0e-a7ba8068f55f,OHMi Téssékéré
2034,7b3e7ddd-641d-4bca-924f-7d12d8c09dac,zaa
2035,7542b7bd-8e19-46a1-9dae-7168fc59c688,
2036,9147a096-cf99-4586-a975-317ab5afc96d,OHM Oyapock
2037,9c4d6ae0-2030-4c6b-ba60-b5ac7572b8da,
2038,00671f7f-a22c-447d-be35-f32bac1c3db7,
2039,4ca3ae7d-0642-46f6-97ca-156548ded8fc,
2040,0bb19ce4-beea-4fe7-abed-ace4e6b8277f,OHMi Téssékéré
2041,868f09e3-29a9-4505-b7ba-8249d7faf576,zaar
2042,ff468e1b-9199-45be-843d-eb6295e1abe3,zabr
2043,58e954f0-b851-4110-ab4f-2b9c3eb14b4f,OHMi Téssékéré
2044,b0d8b28f-aaec-4f7c-8ac3-77eeaa5f2df2,OHM Littoral méditerranéen
2045,FR-130005457-201808290955-2010_OCS_LIVE_Rohrschollen_L1,zaeu
2046,47059d14-be39-43b3-8c04-0d5e40712178,zabr
2047,566da397-3a8b-403b-bbbc-32bea52e76b3,zabr
2048,735ef77d-c474-4dfd-911b-236431776021,
2049,e6aad7ee-b90a-4479-902f-38f9febe2f27,OHM Pyrénées - haut Vicdessos
2050,urn:isogeo:metadata:uuid:05ce111c-bf59-4b0b-8b5e-decc00c54bbb,zal
2051,9e602bb0-f9c5-47f5-a58a-403c4d23558f,DRIIHM
2052,429c71c8-7aee-42f2-bc8a-0474385ed026,OHM Pyrénées - haut Vicdessos
2053,74f72665-27fd-4812-8f9b-0dca5919fd4d,DRIIHM
2054,a0f1c01a-d632-48f4-81f1-25f36dd6ce24,zabr
2055,9cad8d0a-6088-4cb4-b0fc-86b561007719,
2056,oai:search-data.ubfc.fr:FR-18008901306731-2015-07-06-20,zaaj
2057,oai:search-data.ubfc.fr:FR-18008901306731-2021-07-21,zaaj
2058,1fc0fde1-cbb2-48b2-86d5-f280474773ce,OHMi Téssékéré
